id,fips_code,state,cemetery,county_name,graveid,birth_year,birth_month,death_year,death_month,reached_age,female,stone_type,persons_ingrave,floral,wheat,marriage_month,marriage_year,married,familyrole,military,patriotic,occupation,picture,nonrelig_symbol,verbal_nonrelig,verbal_love,othersecular,bible,fish,dove,praying,cross,lamb,angel,verbal_relig,other_religious
3437,31141,NE,Columbus Cemetery,Platte,153786827,1915,11,2015,10,99.916664,0,1,2,0,0,5,2000,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3438,31141,NE,Columbus Cemetery,Platte,30235561,1914,1,2001,2,87.083336,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3439,31141,NE,Columbus Cemetery,Platte,88638350,1938,4,2012,2,73.833336,0,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3440,31141,NE,Columbus Cemetery,Platte,29326457,1942,4,2008,8,66.333336,1,1,1,1,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3441,31141,NE,Columbus Cemetery,Platte,128829171,1925,1,2014,4,89.25,1,1,2,0,0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3442,31141,NE,Columbus Cemetery,Platte,155561465,1941,10,2015,11,74.083336,0,1,2,0,0,6,1971,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3443,31141,NE,Columbus Cemetery,Platte,22892914,1942,2,2003,7,61.416668,0,1,2,1,0,11,1961,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3444,31141,NE,Columbus Cemetery,Platte,15451753,1917,9,2006,8,88.916664,0,1,2,1,0,12,1949,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3445,31141,NE,Columbus Cemetery,Platte,84397365,1919,1,2005,5,86.333336,0,3,2,1,0,10,1942,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3446,31141,NE,Columbus Cemetery,Platte,14494955,1957,11,2006,5,48.5,0,1,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3447,31141,NE,Columbus Cemetery,Platte,23003000,1940,4,2003,5,63.083332,1,3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3448,31141,NE,Columbus Cemetery,Platte,22915851,1909,1,2002,3,93.166664,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3449,31141,NE,Columbus Cemetery,Platte,30776502,1925,1,2008,10,83.75,0,1,2,1,0,12,1950,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3450,31141,NE,Columbus Cemetery,Platte,9313388,1943,3,2003,3,60,0,1,2,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3451,31141,NE,Columbus Cemetery,Platte,9312301,1921,10,2001,4,79.5,0,1,2,1,0,7,1948,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3452,31141,NE,Columbus Cemetery,Platte,30321953,1939,9,2002,8,62.916668,0,1,2,1,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3453,31141,NE,Columbus Cemetery,Platte,79615236,1936,7,2011,10,75.25,1,1,2,1,0,3,1948,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3454,31141,NE,Columbus Cemetery,Platte,9593152,1949,5,2000,2,50.75,1,3,1,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3455,31141,NE,Columbus Cemetery,Platte,174408711,1943,3,2016,12,73.75,0,1,2,1,0,11,1981,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3456,31141,NE,Columbus Cemetery,Platte,61475969,1932,9,2010,11,78.166664,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3457,31141,NE,Columbus Cemetery,Platte,30076961,1932,11,2003,1,70.166664,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,31141,NE,Columbus Cemetery,Platte,9247373,1936,3,2004,6,68.25,1,1,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
3459,31141,NE,Columbus Cemetery,Platte,19961131,1916,10,2002,9,85.916664,0,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3460,31141,NE,Columbus Cemetery,Platte,19611826,1896,9,2001,9,105,1,3,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,31141,NE,Columbus Cemetery,Platte,23003320,1917,9,2001,12,84.25,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,31141,NE,Columbus Cemetery,Platte,144014651,1935,3,2015,3,80,0,3,2,0,0,9,1981,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
3463,31141,NE,Columbus Cemetery,Platte,9707235,1923,7,2000,1,76.5,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,31141,NE,Columbus Cemetery,Platte,83592356,1935,3,2012,1,76.833336,0,1,2,1,0,10,1955,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3465,31141,NE,Columbus Cemetery,Platte,9421730,1911,10,2004,6,92.666664,1,3,2,1,0,5,1941,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3466,31141,NE,Columbus Cemetery,Platte,9292234,1914,5,2003,11,89.5,0,1,2,1,0,5,1944,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3467,31141,NE,Columbus Cemetery,Platte,9267342,1923,5,2004,3,80.833336,1,1,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3468,31141,NE,Columbus Cemetery,Platte,134839731,1938,7,2014,8,76.083336,0,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,31141,NE,Columbus Cemetery,Platte,28723837,1937,5,2008,7,71.166664,1,1,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3470,31141,NE,Columbus Cemetery,Platte,9593049,1906,12,2000,6,93.5,1,3,2,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,31141,NE,Columbus Cemetery,Platte,23016339,1933,9,2002,8,68.916664,0,1,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3472,31141,NE,Columbus Cemetery,Platte,29562084,1917,3,2008,9,91.5,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,31141,NE,Columbus Cemetery,Platte,104705690,1939,12,2013,2,73.166664,1,1,2,0,0,6,1959,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3474,31141,NE,Columbus Cemetery,Platte,97620466,1927,3,2012,9,85.5,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3475,31141,NE,Columbus Cemetery,Platte,30942436,1935,12,2008,10,72.833336,1,1,2,1,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3476,31141,NE,Columbus Cemetery,Platte,99052469,1921,10,2013,10,92,1,1,2,0,0,10,1959,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3477,31141,NE,Columbus Cemetery,Platte,32316337,1917,9,2008,12,91.25,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3478,31141,NE,Columbus Cemetery,Platte,127974504,1931,11,2014,4,82.416664,0,1,2,1,0,8,1951,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3479,31141,NE,Columbus Cemetery,Platte,17407210,1945,12,2007,1,61.083332,1,3,2,0,0,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3480,31141,NE,Columbus Cemetery,Platte,84755904,1918,10,2012,2,93.333336,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,31141,NE,Columbus Cemetery,Platte,42685576,1922,2,2009,10,87.666664,0,1,2,1,0,8,1943,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
3482,31141,NE,Columbus Cemetery,Platte,19961131,1915,12,2002,3,86.25,1,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3483,31141,NE,Columbus Cemetery,Platte,153104439,1957,10,2015,7,57.75,0,1,2,1,0,6,2003,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3484,31141,NE,Columbus Cemetery,Platte,22891653,1921,5,2001,1,79.666664,0,3,2,1,0,6,1952,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3485,31141,NE,Columbus Cemetery,Platte,101703956,1919,2,2014,5,95.25,0,1,2,0,0,10,1942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,31141,NE,Columbus Cemetery,Platte,19757452,1914,10,2002,5,87.583336,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3487,31141,NE,Columbus Cemetery,Platte,23051751,1928,1,2002,12,74.916664,1,1,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3488,31141,NE,Columbus Cemetery,Platte,13887424,1960,12,2006,4,45.333332,0,1,1,0,0,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3489,31141,NE,Columbus Cemetery,Platte,9446025,1921,5,2004,9,83.333336,1,3,2,1,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3490,31141,NE,Columbus Cemetery,Platte,9976953,1939,1,2004,11,65.833336,0,3,1,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3491,31141,NE,Columbus Cemetery,Platte,145550292,1919,4,2009,8,90.333336,0,1,2,0,1,1,1941,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3492,31141,NE,Columbus Cemetery,Platte,11694512,1918,9,2005,9,87,1,1,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3493,31141,NE,Columbus Cemetery,Platte,10070957,1930,3,2000,10,70.583336,0,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,31141,NE,Columbus Cemetery,Platte,128108811,1936,11,2014,4,77.416664,0,1,2,1,0,7,1972,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3495,31141,NE,Columbus Cemetery,Platte,113147246,1958,1,2013,6,55.416668,0,3,2,1,0,2,1980,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3496,31141,NE,Columbus Cemetery,Platte,83021570,1925,3,2012,1,86.833336,1,3,2,1,0,11,1947,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3497,31141,NE,Columbus Cemetery,Platte,24522527,1913,8,2008,2,94.5,1,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3498,31141,NE,Columbus Cemetery,Platte,11415318,1906,1,2005,7,99.5,0,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3499,31141,NE,Columbus Cemetery,Platte,23052527,1926,11,2011,2,84.25,1,1,2,1,0,9,1948,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3500,31141,NE,Columbus Cemetery,Platte,145550292,1922,5,2015,4,92.916664,1,1,2,0,1,1,1941,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3501,33009,NH,Glenwood Cemetery,Grafton,105578389,1915,12,2013,2,97.166664,0,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3502,33009,NH,Glenwood Cemetery,Grafton,145244291,1921,4,2013,4,92,1,1,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3503,33009,NH,Glenwood Cemetery,Grafton,118918015,1934,3,2009,3,75,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3504,33009,NH,Glenwood Cemetery,Grafton,145631964,1918,,2007,,89,1,4,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,33009,NH,Glenwood Cemetery,Grafton,97797060,1921,4,2004,3,82.916664,0,1,2,1,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3506,33009,NH,Glenwood Cemetery,Grafton,112219779,1927,9,2003,4,75.583336,1,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,33009,NH,Glenwood Cemetery,Grafton,81008584,1943,3,2007,7,64.333336,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3508,33009,NH,Glenwood Cemetery,Grafton,112106950,1979,2,2002,5,23.25,1,4,1,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,33009,NH,Glenwood Cemetery,Grafton,106299272,1924,8,2013,2,88.5,1,1,2,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3510,33009,NH,Glenwood Cemetery,Grafton,147946360,1924,11,2015,9,90.833336,0,4,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,33009,NH,Glenwood Cemetery,Grafton,73431881,1919,11,2010,3,90.333336,1,3,1,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3512,33009,NH,Glenwood Cemetery,Grafton,118917319,1932,,2006,,74,0,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,33009,NH,Glenwood Cemetery,Grafton,150216951,1953,9,2008,5,54.666668,0,3,1,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3514,33009,NH,Glenwood Cemetery,Grafton,112226211,1908,,2004,3,96,0,1,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,33009,NH,Glenwood Cemetery,Grafton,112173046,1920,5,2004,9,84.333336,0,3,2,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3516,33009,NH,Glenwood Cemetery,Grafton,177815929,1921,,2012,3,91,1,4,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3517,33009,NH,Glenwood Cemetery,Grafton,155874003,1943,10,2008,12,65.166664,1,3,2,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3518,33009,NH,Glenwood Cemetery,Grafton,112220320,1926,12,2004,10,77.833336,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3519,33009,NH,Glenwood Cemetery,Grafton,112098215,1907,,2004,10,97,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,33009,NH,Glenwood Cemetery,Grafton,147945592,1934,4,2010,2,75.833336,0,1,3,0,0,,1953,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3521,33009,NH,Glenwood Cemetery,Grafton,157019113,1917,,2006,,89,1,1,2,0,0,9,1943,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3522,33009,NH,Glenwood Cemetery,Grafton,145436276,1968,1,2015,4,47.25,0,3,1,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3523,33009,NH,Glenwood Cemetery,Grafton,112226315,1932,3,2001,11,69.666664,0,1,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3524,33009,NH,Glenwood Cemetery,Grafton,155871644,1919,,2008,,89,1,1,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3525,33009,NH,Glenwood Cemetery,Grafton,112226040,1917,,2004,4,87,1,1,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3526,33009,NH,Glenwood Cemetery,Grafton,147109231,1922,12,2009,3,86.25,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3527,33009,NH,Glenwood Cemetery,Grafton,147929402,1924,3,2018,5,94.166664,0,1,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,33009,NH,Glenwood Cemetery,Grafton,105909402,1925,4,2003,11,78.583336,0,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3529,33009,NH,Glenwood Cemetery,Grafton,86683754,1924,5,2012,3,87.833336,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,33009,NH,Glenwood Cemetery,Grafton,155872103,1924,5,2015,1,90.666664,1,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3531,33009,NH,Glenwood Cemetery,Grafton,111338156,1915,,2004,8,89,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,33009,NH,Glenwood Cemetery,Grafton,111761807,1926,2,2001,3,75.083336,1,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3533,33009,NH,Glenwood Cemetery,Grafton,97797060,1923,3,2012,9,89.5,1,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3534,33009,NH,Glenwood Cemetery,Grafton,74814470,1920,4,2009,4,89,1,3,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3535,33009,NH,Glenwood Cemetery,Grafton,112226096,1913,,2004,1,91,1,1,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3536,33009,NH,Glenwood Cemetery,Grafton,89655838,1926,2,2012,3,86.083336,1,1,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3537,33009,NH,Glenwood Cemetery,Grafton,97628045,1920,9,2001,9,81,0,1,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3538,33009,NH,Glenwood Cemetery,Grafton,110360465,1912,,2009,4,97,1,1,3,0,0,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3539,33009,NH,Glenwood Cemetery,Grafton,145248613,1936,,2016,1,80,0,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,33009,NH,Glenwood Cemetery,Grafton,119997321,1933,5,2012,6,79.083336,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,33009,NH,Glenwood Cemetery,Grafton,145625777,1924,11,2006,2,81.25,0,4,2,0,0,11,1959,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3542,33009,NH,Glenwood Cemetery,Grafton,112098898,1913,,2004,3,91,1,1,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,33009,NH,Glenwood Cemetery,Grafton,102511520,1914,7,2000,4,85.75,0,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,33009,NH,Glenwood Cemetery,Grafton,145627582,1921,11,2011,3,89.333336,1,4,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,33009,NH,Glenwood Cemetery,Grafton,147931715,1926,5,2012,11,86.5,0,3,1,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3546,33009,NH,Glenwood Cemetery,Grafton,155807902,1981,8,2010,3,28.583334,1,3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3547,33009,NH,Glenwood Cemetery,Grafton,111338114,1914,,2004,1,90,0,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,33009,NH,Glenwood Cemetery,Grafton,112102119,1932,,2004,1,72,1,1,2,1,0,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3549,33009,NH,Glenwood Cemetery,Grafton,105875406,1927,5,2011,8,84.25,0,1,2,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3550,33009,NH,Glenwood Cemetery,Grafton,105875534,1919,5,2003,11,84.5,1,4,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,33009,NH,Glenwood Cemetery,Grafton,81702088,1929,1,2008,10,79.75,0,3,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3552,33009,NH,Glenwood Cemetery,Grafton,155866674,1937,10,2017,12,80.166664,1,4,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,33009,NH,Glenwood Cemetery,Grafton,155866078,1920,6,2008,10,88.333336,1,3,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3554,33009,NH,Glenwood Cemetery,Grafton,156708068,1908,,2002,,94,0,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3555,33009,NH,Glenwood Cemetery,Grafton,84007191,1928,2,2011,8,83.5,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3556,33009,NH,Glenwood Cemetery,Grafton,112098464,1913,3,2000,3,87,1,1,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,33009,NH,Glenwood Cemetery,Grafton,155874003,1935,7,2011,9,76.166664,0,3,2,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3558,33009,NH,Glenwood Cemetery,Grafton,177815417,1962,8,2008,9,46.083332,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3559,33009,NH,Glenwood Cemetery,Grafton,145632702,1928,,2011,,83,1,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3560,33009,NH,Glenwood Cemetery,Grafton,112110031,1924,3,2003,7,79.333336,0,1,2,0,0,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3561,33009,NH,Glenwood Cemetery,Grafton,112217807,1978,10,2000,7,21.75,0,1,4,0,0,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3562,33009,NH,Glenwood Cemetery,Grafton,145240776,1935,1,2006,11,71.833336,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3563,33009,NH,Glenwood Cemetery,Grafton,107045953,1944,8,2003,2,58.5,0,3,1,0,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3564,33009,NH,Glenwood Cemetery,Grafton,36797651,1924,,2009,5,85,0,1,1,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3565,33009,NH,Glenwood Cemetery,Grafton,82013732,1981,4,2011,12,30.666666,1,1,2,0,0,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3566,33009,NH,Glenwood Cemetery,Grafton,63491430,1913,,2002,4,89,1,1,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,33009,NH,Glenwood Cemetery,Grafton,112220962,1925,10,2000,10,75,1,1,2,0,0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3568,33009,NH,Glenwood Cemetery,Grafton,111936675,1922,4,2005,3,82.916664,0,2,3,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3569,33009,NH,Glenwood Cemetery,Grafton,112095287,1935,5,2004,7,69.166664,1,1,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3570,33009,NH,Glenwood Cemetery,Grafton,155862890,1946,3,2012,2,65.916664,0,1,2,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3571,33009,NH,Glenwood Cemetery,Grafton,111951012,1924,6,2000,5,75.916664,1,3,6,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3572,33009,NH,Glenwood Cemetery,Grafton,74034236,1957,7,2011,7,54,1,1,2,1,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3573,33009,NH,Glenwood Cemetery,Grafton,112112217,1922,,2002,2,80,1,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,33009,NH,Glenwood Cemetery,Grafton,102442234,1918,5,2002,9,84.333336,1,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3575,33009,NH,Glenwood Cemetery,Grafton,112107071,1917,9,2000,11,83.166664,1,4,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3576,33009,NH,Glenwood Cemetery,Grafton,145244291,1922,4,2000,10,78.5,0,1,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,33009,NH,Glenwood Cemetery,Grafton,139276186,1931,1,2007,3,76.166664,1,1,1,0,0,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3578,33009,NH,Glenwood Cemetery,Grafton,81008050,1949,,2009,,60,0,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,33009,NH,Glenwood Cemetery,Grafton,62944063,1933,11,2008,4,74.416664,0,3,1,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3580,33009,NH,Glenwood Cemetery,Grafton,167030591,1916,5,2016,7,100.16666,1,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3581,33009,NH,Glenwood Cemetery,Grafton,177815929,1915,,2008,,93,0,4,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3582,33009,NH,Glenwood Cemetery,Grafton,105875406,1927,,2003,12,76,1,1,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3583,33009,NH,Glenwood Cemetery,Grafton,112108929,1932,,2004,12,72,1,1,4,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3584,33009,NH,Glenwood Cemetery,Grafton,142028777,1909,11,2006,2,96.25,0,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,33009,NH,Glenwood Cemetery,Grafton,111763509,1904,,2000,8,96,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
