,index,0
3374,,1
3375,,1
3376,,1
3377,,1
3378,,1
3379,,1
3380,,1
3381,45035.0,16
3382,49015.0,3
3383,,1
3384,,1
3385,48255.0,9
3386,21055.0,7
3387,,1
3388,48233.0,6
3389,51007.0,6
3390,,1
3391,,1
3392,,1
3393,48409.0,8
3394,21013.0,14
3395,30025.0,3
3396,48345.0,5
3397,,1
3398,51045.0,3
3399,,1
3400,20199.0,2
3401,17093.0,9
3402,,1
3403,,1
3404,12027.0,4
3405,,1
3406,13201.0,7
3407,,1
3408,51145.0,4
3409,,1
3410,,1
3411,,1
3412,,1
3413,,1
3414,,1
3415,,1
3416,,1
3417,53039.0,5
3418,,1
3419,5065.0,11
3420,,1
3421,40037.0,24
3422,,1
3423,,1
3424,30023.0,3
3425,40055.0,6
3426,45033.0,8
3427,,1
3428,,1
3429,,1
3430,,1
3431,48437.0,4
3432,,1
3433,55099.0,3
3434,,1
3435,,1
3436,,1
3437,,1
3438,,1
3439,21231.0,8
3440,16039.0,4
3441,48195.0,3
3442,,1
3443,48117.0,4
3444,,1
3445,54027.0,8
3446,5075.0,7
3447,,1
3448,41017.0,4
3449,35045.0,11
3450,37087.0,15
3451,,1
3452,,1
3453,,1
3454,20167.0,7
3455,51165.0,21
3456,,1
3457,,1
3458,,1
3459,,1
3460,,1
3461,,1
3462,19101.0,7
3463,,1
3464,,1
3465,,1
3466,51163.0,5
3467,20027.0,6
3468,,1
3469,29151.0,11
3470,,1
3471,20123.0,11
3472,31077.0,2
3473,,1
3474,,1
3475,,1
3476,26039.0,4
3477,,1
3478,,1
3479,,1
3480,,1
3481,31181.0,3
3482,,1
3483,,1
3484,,1
3485,,1
3486,,1
3487,29083.0,21
3488,48051.0,3
3489,,1
3490,,1
3491,5083.0,17
3492,,1
3493,,1
3494,8067.0,7
3495,20187.0,1
3496,,1
3497,20179.0,2
3498,,1
3499,,1
3500,39159.0,10
3501,,1
3502,46097.0,3
3503,,1
3504,,1
3505,28099.0,6
3506,,1
3507,,1
3508,13081.0,3
3509,31041.0,8
3510,19103.0,13
3511,,1
3512,40153.0,9
3513,2150.0,1
3514,,1
3515,,1
3516,,1
3517,,1
3518,,1
3519,,1
3520,55077.0,8
3521,,1
3522,17087.0,5
3523,,1
3524,,1
3525,37189.0,3
3526,,1
3527,6035.0,3
3528,26023.0,19
3529,41065.0,6
3530,5023.0,7
3531,,1
3532,,1
3533,51177.0,5
3534,,1
3535,,1
3536,,1
3537,5001.0,9
3538,53017.0,7
3539,,1
3540,,1
3541,27003.0,25
3542,,1
3543,,1
3544,,1
3545,,1
3546,,1
3547,,1
3548,,1
3549,,1
3550,48399.0,11
3551,48077.0,7
3552,,1
3553,,1
3554,30041.0,2
3555,1057.0,7
3556,17009.0,9
3557,,1
3558,17169.0,4
3559,53051.0,7
3560,,1
3561,47061.0,7
3562,,1
3563,13305.0,8
3564,20111.0,19
3565,,1
3566,,1
3567,,1
3568,31051.0,4
3569,28133.0,5
3570,,1
3571,36079.0,17
3572,,1
3573,13173.0,2
3574,,1
3575,,1
3576,20131.0,10
3577,54023.0,4
3578,,1
3579,,1
3580,,1
3581,,1
3582,,1
3583,,1
3584,,1
3585,,1
3586,,1
3587,,1
3588,21001.0,12
3589,,1
3590,,1
3591,,1
3592,48221.0,4
3593,,1
3594,,1
3595,,1
3596,30073.0,3
3597,51073.0,5
3598,,1
3599,,1
3600,,1
3601,48407.0,5
3602,54101.0,7
3603,,1
3604,,1
3605,,1
3606,,1
3607,,1
3608,48175.0,3
3609,,1
3610,,1
3611,55019.0,9
3612,,1
3613,,1
3614,,1
3615,,1
3616,,1
3617,42067.0,17
3618,39011.0,18
3619,,1
3620,,1
3621,40007.0,8
3622,,1
3623,,1
3624,13133.0,4
3625,,1
3626,,1
3627,,1
3628,55121.0,13
3629,,1
3630,,1
3631,31021.0,4
3632,24023.0,7
3633,28105.0,11
3634,17151.0,7
3635,,1
3636,,1
3637,,1
3638,,1
3639,,1
3640,,1
3641,,1
3642,,1
3643,,1
3644,48379.0,4
3645,,1
3646,,1
3647,,1
3648,,1
3649,,1
3650,29085.0,7
3651,18121.0,14
3652,29005.0,8
3653,,1
3654,,1
3655,,1
3656,1119.0,3
3657,,1
3658,,1
3659,,1
3660,,1
3661,,1
3662,,1
3663,,1
3664,37027.0,17
3665,,1
3666,,1
3667,,1
3668,,1
3669,,1
3670,48351.0,5
3671,37185.0,2
3672,,1
3673,,1
3674,,1
3675,,1
3676,,1
3677,31155.0,7
3678,,1
3679,,1
3680,,1
3681,31087.0,2
3682,,1
3683,8103.0,2
3684,,1
3685,,1
3686,,1
3687,27151.0,6
3688,,1
3689,26165.0,12
3690,27101.0,4
3691,12045.0,6
3692,20007.0,6
3693,,1
3694,,1
3695,48289.0,12
3696,1027.0,8
3697,,1
3698,,1
3699,,1
3700,,1
3701,,1
3702,,1
3703,,1
3704,,1
3705,,1
3706,,1
3707,,1
3708,35006.0,2
3709,56041.0,3
3710,,1
3711,,1
3712,,1
3713,,1
3714,22015.0,10
3715,27063.0,5
3716,56031.0,6
3717,15007.0,5
3718,37167.0,15
3719,,1
3720,,1
3721,,1
3722,,1
3723,,1
3724,,1
3725,,1
3726,19177.0,7
3727,,1
3728,,1
3729,,1
3730,13163.0,5
3731,,1
3732,,1
3733,6101.0,11
3734,,1
3735,40105.0,4
3736,19091.0,4
3737,21187.0,7
3738,,1
3739,29115.0,12
3740,,1
3741,46101.0,8
3742,,1
3743,,1
3744,,1
3745,,1
3746,,1
3747,22043.0,6
3748,,1
3749,,1
3750,,1
3751,28137.0,10
3752,48457.0,14
3753,,1
3754,6051.0,1
3755,8081.0,3
3756,,1
3757,,1
3758,48119.0,7
3759,,1
3760,,1
3761,19041.0,3
3762,,1
3763,,1
3764,,1
3765,,1
3766,19115.0,4
3767,,1
3768,,1
3769,22003.0,6
3770,,1
3771,21057.0,6
3772,,1
3773,48179.0,10
3774,13147.0,9
3775,,1
3776,,1
3777,,1
3778,,1
3779,46079.0,6
3780,,1
3781,,1
3782,24047.0,4
3783,,1
3784,21221.0,9
3785,,1
3786,28001.0,10
3787,,1
3788,35007.0,4
3789,31089.0,10
3790,31161.0,4
3791,,1
3792,,1
3793,,1
3794,,1
3795,,1
3796,,1
3797,53019.0,3
3798,19059.0,4
3799,,1
3800,28039.0,3
3801,28097.0,16
3802,,1
3803,,1
3804,,1
3805,18031.0,11
3806,,1
3807,,1
3808,48397.0,8
3809,47049.0,6
3810,,1
3811,,1
3812,47161.0,7
3813,21177.0,22
3814,,1
3815,,1
3816,,1
3817,,1
3818,45005.0,1
3819,,1
3820,,1
3821,16045.0,4
3822,48385.0,1
3823,,1
3824,,1
3825,35051.0,4
3826,,1
3827,,1
3828,,1
3829,,1
3830,,1
3831,29133.0,9
3832,,1
3833,,1
3834,18027.0,17
3835,,1
3836,31153.0,5
3837,48053.0,13
3838,,1
3839,,1
3840,,1
3841,13025.0,5
3842,,1
3843,56019.0,4
3844,,1
3845,,1
3846,,1
3847,,1
3848,,1
3849,,1
3850,12021.0,9
3851,29141.0,14
3852,46033.0,4
3853,,1
3854,,1
3855,,1
3856,,1
3857,,1
3858,,1
3859,31027.0,4
3860,31107.0,9
3861,,1
3862,,1
3863,,1
3864,47043.0,5
3865,32015.0,3
3866,,1
3867,,1
3868,,1
3869,,1
3870,,1
3871,37115.0,7
3872,,1
3873,,1
3874,,1
3875,,1
3876,,1
3877,,1
3878,,1
3879,,1
3880,8105.0,4
3881,,1
3882,,1
3883,,1
3884,,1
3885,,1
3886,1063.0,4
3887,,1
3888,51043.0,4
3889,16021.0,4
3890,,1
3891,,1
3892,,1
3893,48487.0,5
3894,,1
3895,47145.0,15
3896,,1
3897,,1
3898,,1
3899,,1
3900,,1
3901,20085.0,11
3902,,1
3903,,1
3904,,1
3905,13005.0,6
3906,,1
3907,,1
3908,,1
3909,,1
3910,,1
3911,,1
3912,,1
3913,,1
3914,,1
3915,,1
3916,,1
3917,,1
3918,,1
3919,28017.0,12
3920,26053.0,2
3921,,1
3922,,1
3923,,1
3924,,1
3925,47077.0,11
3926,,1
3927,,1
3928,1109.0,13
3929,,1
3930,,1
3931,,1
3932,,1
3933,47039.0,8
3934,,1
3935,20153.0,2
3936,,1
3937,48273.0,5
3938,,1
3939,,1
3940,,1
3941,,1
3942,,1
3943,,1
3944,,1
3945,13253.0,4
3946,53001.0,3
3947,,1
3948,,1
3949,,1
3950,,1
3951,,1
3952,,1
3953,5109.0,6
3954,,1
3955,21033.0,11
3956,,1
3957,,1
3958,,1
3959,,1
3960,,1
3961,,1
3962,53007.0,10
3963,,1
3964,,1
3965,29209.0,6
3966,,1
3967,,1
3968,35039.0,3
3969,,1
3970,,1
3971,49007.0,5
3972,,1
3973,,1
3974,,1
3975,,1
3976,,1
3977,5101.0,5
3978,,1
3979,,1
3980,30039.0,3
3981,,1
3982,,1
3983,35037.0,8
3984,,1
3985,,1
3986,21161.0,8
3987,56029.0,3
3988,,1
3989,21239.0,7
3990,,1
3991,48105.0,2
3992,1031.0,13
3993,1021.0,12
3994,,1
3995,,1
3996,,1
3997,,1
3998,,1
3999,,1
4000,,1
4001,,1
4002,,1
4003,,1
4004,,1
4005,,1
4006,,1
4007,48343.0,6
4008,,1
4009,,1
4010,,1
4011,,1
4012,,1
4013,,1
4014,,1
4015,,1
4016,31167.0,2
4017,,1
4018,,1
4019,,1
4020,1029.0,9
4021,,1
4022,,1
4023,,1
4024,,1
4025,51036.0,3
4026,,1
4027,,1
4028,,1
4029,,1
4030,55037.0,3
4031,,1
4032,4009.0,4
4033,,1
4034,,1
4035,,1
4036,,1
4037,,1
4038,,1
4039,,1
4040,,1
4041,20025.0,3
4042,50013.0,7
4043,38091.0,5
4044,,1
4045,,1
4046,1023.0,2
4047,49043.0,4
4048,,1
4049,,1
4050,22009.0,11
4051,,1
4052,,1
4053,,1
4054,,1
4055,,1
4056,,1
4057,,1
4058,,1
4059,,1
4060,55125.0,7
4061,,1
4062,,1
4063,,1
4064,,1
4065,,1
4066,,1
4067,21079.0,8
4068,,1
4069,,1
4070,46031.0,1
4071,,1
4072,,1
4073,,1
4074,,1
4075,,1
4076,29219.0,4
4077,5113.0,5
4078,,1
4079,55078.0,1
4080,48079.0,3
4081,56009.0,5
4082,,1
4083,,1
4084,,1
4085,30101.0,2
4086,,1
4087,54085.0,8
4088,,1
4089,48417.0,3
4090,,1
4091,8043.0,12
4092,,1
4093,,1
4094,,1
4095,,1
4096,13159.0,5
4097,34009.0,10
4098,,1
4099,,1
4100,,1
4101,27131.0,13
4102,,1
4103,,1
4104,45061.0,7
4105,,1
4106,,1
4107,,1
4108,,1
4109,,1
4110,13199.0,4
4111,,1
4112,13091.0,5
4113,,1
4114,8087.0,8
4115,,1
4116,,1
4117,,1
4118,,1
4119,2130.0,1
4120,51157.0,2
4121,,1
4122,51065.0,6
4123,,1
4124,,1
4125,,1
4126,,1
4127,,1
4128,35027.0,5
4129,,1
4130,27089.0,10
4131,,1
4132,,1
4133,27059.0,6
4134,,1
4135,51017.0,4
4136,,1
4137,,1
4138,,1
4139,,1
4140,,1
4141,,1
4142,,1
4143,51181.0,2
4144,,1
4145,,1
4146,,1
4147,,1
4148,,1
4149,13283.0,1
4150,,1
4151,,1
4152,41063.0,1
4153,,1
4154,37037.0,13
4155,1025.0,8
4156,31179.0,4
4157,,1
4158,21023.0,5
4159,,1
4160,13219.0,3
4161,,1
4162,,1
4163,,1
4164,,1
4165,,1
4166,,1
4167,,1
4168,,1
4169,27033.0,6
4170,,1
4171,49029.0,1
4172,,1
4173,,1
4174,,1
4175,48357.0,3
4176,38041.0,2
4177,,1
4178,37005.0,5
4179,,1
4180,30057.0,3
4181,,1
4182,,1
4183,,1
4184,27029.0,4
4185,27007.0,12
4186,,1
4187,27113.0,4
4188,,1
4189,,1
4190,37015.0,1
4191,,1
4192,,1
4193,,1
4194,,1
4195,,1
4196,,1
4197,,1
4198,30083.0,4
4199,,1
4200,20201.0,7
4201,,1
4202,8065.0,2
4203,,1
4204,,1
4205,,1
4206,,1
4207,,1
4208,,1
4209,50015.0,11
4210,26033.0,5
4211,,1
4212,18149.0,6
4213,,1
4214,51133.0,4
4215,,1
4216,20143.0,5
4217,,1
4218,,1
4219,1011.0,6
4220,,1
4221,,1
4222,,1
4223,,1
4224,,1
4225,48161.0,14
4226,,1
4227,,1
4228,,1
4229,,1
4230,,1
4231,38051.0,2
4232,16061.0,4
4233,,1
4234,13181.0,4
4235,,1
4236,,1
4237,,1
4238,6009.0,6
4239,,1
4240,,1
4241,,1
4242,,1
4243,16053.0,5
4244,,1
4245,,1
4246,,1
4247,,1
4248,,1
4249,,1
4250,,1
4251,,1
4252,,1
4253,,1
4254,,1
4255,,1
4256,,1
4257,,1
4258,,1
4259,,1
4260,,1
4261,,1
4262,22059.0,6
4263,,1
4264,,1
4265,,1
4266,22123.0,2
4267,,1
4268,,1
4269,,1
4270,,1
4271,32001.0,6
4272,,1
4273,,1
4274,,1
4275,,1
4276,1131.0,6
4277,,1
4278,,1
4279,54041.0,8
4280,27001.0,6
4281,,1
4282,,1
4283,,1
4284,17051.0,13
4285,,1
4286,,1
4287,31029.0,2
4288,29155.0,13
4289,51025.0,4
4290,,1
4291,,1
4292,,1
4293,,1
4294,,1
4295,,1
4296,,1
4297,,1
4298,,1
4299,,1
4300,,1
4301,37143.0,3
4302,,1
4303,,1
4304,,1
4305,,1
4306,53013.0,2
4307,,1
4308,,1
4309,,1
4310,,1
4311,,1
4312,,1
4313,,1
4314,,1
4315,,1
4316,48327.0,1
4317,,1
4318,,1
4319,,1
4320,,1
4321,,1
4322,,1
4323,,1
4324,,1
4325,,1
4326,,1
4327,,1
4328,,1
4329,,1
4330,,1
4331,,1
4332,,1
4333,29223.0,7
4334,,1
4335,21211.0,13
4336,,1
4337,,1
4338,,1
4339,32021.0,4
4340,,1
4341,,1
4342,19089.0,4
4343,,1
4344,,1
4345,,1
4346,,1
4347,28095.0,8
4348,,1
4349,,1
4350,,1
4351,,1
4352,20181.0,6
4353,,1
4354,,1
4355,,1
4356,20109.0,1
4357,,1
4358,54091.0,8
4359,,1
4360,,1
4361,,1
4362,,1
4363,46047.0,3
4364,,1
4365,38019.0,6
4366,,1
4367,,1
4368,,1
4369,48455.0,7
4370,,1
4371,,1
4372,,1
4373,,1
4374,,1
4375,,1
4376,,1
4377,16037.0,2
4378,17063.0,6
4379,51101.0,3
4380,,1
4381,,1
4382,,1
4383,,1
4384,54065.0,5
4385,,1
4386,,1
4387,,1
4388,,1
4389,47169.0,3
4390,,1
4391,46015.0,2
4392,,1
4393,,1
4394,,1
4395,,1
4396,,1
4397,,1
4398,,1
4399,28005.0,3
4400,48143.0,13
4401,,1
4402,,1
4403,,1
4404,,1
4405,48089.0,13
4406,1085.0,2
4407,,1
4408,,1
4409,,1
4410,12035.0,5
4411,,1
4412,,1
4413,,1
4414,30099.0,1
4415,,1
4416,,1
4417,48071.0,2
4418,,1
4419,,1
4420,,1
4421,,1
4422,,1
4423,,1
4424,,1
4425,13033.0,6
4426,,1
4427,,1
4428,,1
4429,,1
4430,51125.0,5
4431,,1
4432,,1
4433,,1
4434,,1
4435,54109.0,2
4436,,1
4437,48125.0,4
4438,,1
4439,21167.0,13
4440,4021.0,7
4441,,1
4442,,1
4443,19063.0,6
4444,,1
4445,,1
4446,8119.0,3
4447,13075.0,5
4448,,1
4449,,1
4450,19003.0,3
4451,,1
4452,53021.0,7
4453,8063.0,6
4454,49017.0,3
4455,17071.0,5
4456,,1
4457,,1
4458,31127.0,7
4459,,1
4460,35055.0,2
4461,,1
4462,,1
4463,,1
4464,,1
4465,,1
4466,,1
4467,,1
4468,,1
4469,,1
4470,,1
4471,,1
4472,,1
4473,,1
4474,,1
4475,,1
4476,38013.0,3
4477,,1
4478,,1
4479,,1
4480,,1
4481,,1
4482,,1
4483,51127.0,4
4484,,1
4485,,1
4486,48197.0,11
4487,,1
4488,31115.0,1
4489,48153.0,4
4490,,1
4491,29173.0,5
4492,,1
4493,,1
4494,,1
4495,,1
4496,,1
4497,13243.0,1
4498,,1
4499,48091.0,9
4500,27121.0,3
4501,,1
4502,48063.0,3
4503,,1
4504,,1
4505,47023.0,5
4506,,1
4507,,1
4508,,1
4509,28085.0,13
4510,30043.0,3
4511,,1
4512,,1
4513,,1
4514,,1
4515,,1
4516,,1
4517,,1
4518,,1
4519,,1
4520,21139.0,9
4521,,1
4522,,1
4523,,1
4524,27141.0,6
4525,,1
4526,,1
4527,,1
4528,31123.0,1
4529,,1
4530,,1
4531,,1
4532,46039.0,4
4533,,1
4534,,1
4535,,1
4536,,1
4537,,1
4538,,1
4539,,1
4540,1091.0,3
4541,,1
4542,,1
4543,,1
4544,,1
4545,,1
4546,,1
4547,,1
4548,,1
4549,,1
4550,,1
4551,,1
4552,55003.0,2
4553,,1
4554,,1
4555,,1
4556,,1
4557,21215.0,3
4558,,1
4559,,1
4560,,1
4561,,1
4562,,1
4563,,1
4564,,1
4565,21175.0,4
4566,,1
4567,,1
4568,,1
4569,,1
4570,,1
4571,22039.0,7
4572,,1
4573,,1
4574,49045.0,7
4575,,1
4576,13213.0,6
4577,,1
4578,,1
4579,30105.0,2
4580,31031.0,1
4581,,1
4582,48093.0,14
4583,,1
4584,13079.0,7
4585,,1
4586,,1
4587,27105.0,9
4588,48433.0,3
4589,,1
4590,,1
4591,,1
4592,48451.0,18
4593,,1
4594,,1
4595,,1
4596,,1
4597,,1
4598,,1
4599,,1
4600,,1
4601,27081.0,4
4602,27153.0,7
4603,48469.0,12
4604,,1
4605,,1
4606,,1
4607,13275.0,5
4608,,1
4609,,1
4610,,1
4611,13231.0,7
4612,,1
4613,,1
4614,,1
4615,,1
4616,,1
4617,,1
4618,,1
4619,,1
4620,48253.0,7
4621,,1
4622,,1
4623,,1
4624,,1
4625,,1
4626,,1
4627,,1
4628,,1
4629,,1
4630,30059.0,3
4631,,1
4632,,1
4633,38049.0,2
4634,,1
4635,53047.0,7
4636,,1
4637,,1
4638,,1
4639,,1
4640,,1
4641,21063.0,1
4642,51199.0,2
4643,46125.0,7
4644,,1
4645,,1
4646,37093.0,3
4647,,1
4648,48075.0,6
4649,,1
4650,,1
4651,,1
4652,,1
4653,,1
4654,,1
4655,,1
4656,46043.0,3
4657,,1
4658,48459.0,11
4659,26009.0,6
4660,31149.0,2
4661,,1
4662,,1
4663,32019.0,4
4664,56023.0,4
4665,,1
4666,,1
4667,,1
4668,,1
4669,,1
4670,,1
4671,,1
4672,,1
4673,,1
4674,,1
4675,,1
4676,,1
4677,,1
4678,,1
4679,,1
4680,,1
4681,,1
4682,,1
4683,29157.0,4
4684,28151.0,3
4685,,1
4686,37083.0,12
4687,,1
4688,,1
4689,,1
4690,,1
4691,30089.0,2
4692,,1
4693,,1
4694,,1
4695,,1
4696,,1
4697,,1
4698,19037.0,6
4699,21205.0,8
4700,,1
4701,,1
4702,,1
4703,35035.0,4
4704,,1
4705,,1
4706,28027.0,3
4707,,1
4708,,1
4709,,1
4710,,1
4711,,1
4712,,1
4713,,1
4714,,1
4715,,1
4716,,1
4717,,1
4718,13257.0,6
4719,,1
4720,,1
4721,30027.0,4
4722,,1
4723,6025.0,6
4724,,1
4725,,1
4726,,1
4727,,1
4728,32017.0,1
4729,13211.0,1
4730,,1
4731,,1
4732,,1
4733,,1
4734,,1
4735,,1
4736,,1
4737,,1
4738,,1
4739,13237.0,3
4740,,1
4741,,1
4742,,1
4743,,1
4744,,1
4745,,1
4746,,1
4747,,1
4748,,1
4749,41055.0,2
4750,27091.0,5
4751,,1
4752,,1
4753,,1
4754,28015.0,5
4755,,1
4756,,1
4757,,1
4758,,1
4759,,1
4760,6105.0,1
4761,47121.0,3
4762,21065.0,10
4763,,1
4764,,1
4765,,1
4766,,1
4767,,1
4768,,1
4769,,1
4770,5095.0,4
4771,,1
4772,,1
4773,,1
4774,,1
4775,45017.0,4
4776,,1
4777,,1
4778,,1
4779,,1
4780,,1
4781,5013.0,4
4782,,1
4783,,1
4784,,1
4785,,1
4786,,1
4787,,1
4788,,1
4789,,1
4790,,1
4791,,1
4792,55015.0,12
4793,,1
4794,48151.0,3
4795,,1
4796,,1
4797,,1
4798,,1
4799,,1
4800,,1
4801,,1
4802,,1
4803,,1
4804,,1
4805,,1
4806,,1
4807,,1
4808,,1
4809,,1
4810,,1
4811,,1
4812,,1
4813,21141.0,10
4814,,1
4815,38005.0,4
4816,,1
4817,,1
4818,,1
4819,20055.0,3
4820,48413.0,1
4821,,1
4822,,1
4823,21165.0,2
4824,,1
4825,20203.0,2
4826,39047.0,10
4827,,1
4828,,1
4829,5025.0,9
4830,,1
4831,,1
4832,,1
4833,,1
4834,40053.0,5
4835,47081.0,4
4836,,1
4837,,1
4838,,1
4839,,1
4840,5129.0,5
4841,,1
4842,,1
4843,,1
4844,31045.0,4
4845,,1
4846,,1
4847,46049.0,2
4848,,1
4849,,1
4850,,1
4851,,1
4852,,1
4853,,1
4854,,1
4855,,1
4856,,1
4857,,1
4858,,1
4859,28119.0,1
4860,,1
4861,,1
4862,,1
4863,,1
4864,,1
4865,30109.0,1
4866,,1
4867,12029.0,5
4868,,1
4869,,1
4870,,1
4871,5021.0,8
4872,,1
4873,,1
4874,,1
4875,,1
4876,,1
4877,,1
4878,,1
4879,,1
4880,,1
4881,,1
4882,,1
4883,,1
4884,,1
4885,,1
4886,,1
4887,,1
4888,,1
4889,,1
4890,,1
4891,,1
4892,,1
4893,48489.0,1
4894,,1
4895,,1
4896,,1
4897,21091.0,1
4898,31093.0,5
4899,,1
4900,,1
4901,31101.0,1
4902,,1
4903,,1
4904,,1
4905,,1
4906,,1
4907,,1
4908,,1
4909,,1
4910,,1
4911,27069.0,2
4912,37117.0,2
4913,,1
4914,,1
4915,,1
4916,,1
4917,,1
4918,,1
4919,,1
4920,,1
4921,,1
4922,,1
4923,,1
4924,,1
4925,,1
4926,,1
4927,,1
4928,,1
4929,,1
4930,,1
4931,,1
4932,,1
4933,,1
4934,,1
4935,,1
4936,,1
4937,,1
4938,,1
4939,,1
4940,,1
4941,38081.0,4
4942,,1
4943,,1
4944,,1
4945,,1
4946,,1
4947,,1
4948,,1
4949,48043.0,1
4950,,1
4951,46077.0,6
4952,,1
4953,,1
4954,,1
4955,,1
4956,13103.0,3
4957,,1
4958,,1
4959,,1
4960,,1
4961,,1
4962,,1
4963,,1
4964,,1
4965,,1
4966,,1
4967,51037.0,4
4968,,1
4969,,1
4970,,1
4971,20081.0,1
4972,,1
4973,,1
4974,13043.0,1
4975,,1
4976,,1
4977,,1
4978,48353.0,8
4979,,1
4980,,1
4981,,1
4982,,1
4983,,1
4984,,1
4985,,1
4986,,1
4987,,1
4988,,1
4989,,1
4990,,1
4991,,1
4992,,1
4993,,1
4994,,1
4995,31059.0,4
4996,,1
4997,,1
4998,,1
4999,,1
5000,,1
5001,,1
5002,,1
5003,,1
5004,,1
5005,,1
5006,,1
5007,,1
5008,32027.0,1
5009,,1
5010,,1
5011,,1
5012,,1
5013,,1
5014,,1
5015,,1
5016,,1
5017,,1
5018,27065.0,1
5019,,1
5020,,1
5021,,1
5022,,1
5023,,1
5024,,1
5025,,1
5026,,1
5027,48465.0,6
5028,,1
5029,,1
5030,,1
5031,22095.0,6
5032,,1
5033,,1
5034,,1
5035,,1
5036,,1
5037,,1
5038,,1
5039,,1
5040,,1
5041,18147.0,11
5042,12013.0,2
5043,21143.0,8
5044,,1
5045,,1
5046,5079.0,4
5047,,1
5048,26123.0,10
5049,48131.0,1
5050,,1
5051,,1
5052,,1
5053,26029.0,3
5054,29165.0,15
5055,48317.0,2
5056,,1
5057,,1
5058,41025.0,2
5059,,1
5060,,1
5061,,1
5062,27051.0,2
5063,,1
5064,,1
5065,,1
5066,40127.0,8
5067,,1
5068,,1
5069,,1
5070,,1
5071,,1
5072,,1
5073,20039.0,5
5074,13263.0,2
5075,,1
5076,,1
5077,,1
5078,,1
5079,,1
5080,,1
5081,,1
5082,,1
5083,,1
5084,,1
5085,,1
5086,,1
5087,,1
5088,,1
5089,,1
5090,,1
5091,,1
5092,28103.0,1
5093,,1
5094,31095.0,4
5095,,1
5096,,1
5097,,1
5098,5011.0,3
5099,41023.0,3
5100,,1
5101,,1
5102,,1
5103,,1
5104,,1
5105,,1
5106,,1
5107,,1
5108,,1
5109,,1
5110,,1
5111,46085.0,2
5112,,1
5113,,1
5114,48405.0,8
5115,,1
5116,27009.0,5
5117,,1
5118,,1
5119,,1
5120,,1
5121,,1
5122,,1
5123,,1
5124,,1
5125,,1
5126,,1
5127,,1
5128,,1
5129,8051.0,2
5130,12047.0,5
5131,,1
5132,,1
5133,,1
5134,26137.0,4
5135,31173.0,1
5136,,1
5137,,1
5138,,1
5139,,1
5140,,1
5141,,1
5142,35011.0,2
5143,,1
5144,,1
5145,,1
5146,31065.0,5
5147,8045.0,1
5148,,1
5149,,1
5150,,1
5151,21209.0,5
5152,,1
5153,48275.0,4
5154,,1
5155,31063.0,4
5156,20193.0,3
5157,8109.0,2
5158,,1
5159,,1
5160,,1
5161,28161.0,8
5162,,1
5163,,1
5164,40129.0,6
5165,,1
5166,,1
5167,,1
5168,,1
5169,,1
5170,13127.0,8
5171,,1
5172,,1
5173,,1
5174,,1
5175,,1
5176,,1
5177,,1
5178,,1
5179,,1
5180,,1
5181,,1
5182,,1
5183,,1
5184,,1
5185,,1
5186,,1
5187,,1
5188,29089.0,5
5189,22101.0,7
5190,,1
5191,,1
5192,,1
5193,,1
5194,,1
5195,12129.0,4
5196,,1
5197,,1
5198,,1
5199,,1
5200,,1
5201,,1
5202,,1
5203,,1
5204,,1
5205,,1
5206,,1
5207,20135.0,4
5208,,1
5209,,1
5210,,1
5211,,1
5212,,1
5213,,1
5214,,1
5215,17047.0,3
5216,,1
5217,,1
5218,,1
5219,,1
5220,,1
5221,38029.0,2
5222,,1
5223,,1
5224,,1
5225,,1
5226,,1
5227,,1
5228,,1
5229,,1
5230,26143.0,2
5231,,1
5232,,1
5233,,1
5234,,1
5235,,1
5236,,1
5237,21029.0,10
5238,47075.0,6
5239,,1
5240,,1
5241,,1
5242,,1
5243,,1
5244,,1
5245,,1
5246,,1
5247,,1
5248,,1
5249,,1
5250,,1
5251,,1
5252,,1
5253,,1
5254,,1
5255,,1
5256,,1
5257,,1
5258,,1
5259,,1
5260,,1
5261,,1
5262,,1
5263,,1
5264,,1
5265,,1
5266,,1
5267,19197.0,12
5268,,1
5269,,1
5270,,1
5271,,1
5272,,1
5273,,1
5274,40151.0,9
5275,,1
5276,,1
5277,,1
5278,,1
5279,,1
5280,,1
5281,,1
5282,,1
5283,,1
5284,,1
5285,,1
5286,,1
5287,26083.0,2
5288,,1
5289,,1
5290,,1
5291,,1
5292,,1
5293,,1
5294,,1
5295,,1
5296,,1
5297,,1
5298,,1
5299,18111.0,9
5300,,1
5301,,1
5302,,1
5303,,1
5304,30107.0,1
5305,,1
5306,,1
5307,,1
5308,,1
5309,,1
5310,,1
5311,,1
5312,,1
5313,,1
5314,,1
5315,,1
5316,,1
5317,,1
5318,,1
5319,,1
5320,,1
5321,46137.0,1
5322,,1
5323,,1
5324,5037.0,6
5325,,1
5326,35053.0,2
5327,,1
5328,,1
5329,,1
5330,,1
5331,,1
5332,,1
5333,,1
5334,,1
5335,,1
5336,,1
5337,,1
5338,,1
5339,,1
5340,,1
5341,,1
5342,,1
5343,,1
5344,,1
5345,,1
5346,51081.0,5
5347,,1
5348,,1
5349,12075.0,4
5350,,1
5351,,1
5352,,1
5353,,1
5354,,1
5355,,1
5356,51057.0,2
5357,,1
5358,,1
5359,1093.0,10
5360,,1
5361,,1
5362,27127.0,11
5363,,1
5364,,1
5365,,1
5366,,1
5367,,1
5368,,1
