FIPS,COUNT,TOT_POP,CAPITA
30087,6,9396,0.0006385696
13123,18,28190,0.0006385243
16011,29,45474,0.0006377271
35033,3,4705,0.0006376196
16051,17,26684,0.0006370859
12045,10,15718,0.0006362133
48051,11,17291,0.0006361691
31001,20,31459,0.0006357481
22079,84,132373,0.0006345705
8109,4,6304,0.0006345178
23005,180,283921,0.0006339792
17077,38,60071,0.0006325848
22091,7,11071,0.0006322825
8087,18,28472,0.0006322001
48189,23,36385,0.0006321286
28137,18,28490,0.0006318006
21127,10,15848,0.0006309944
5103,16,25396,0.0006300205
18137,18,28583,0.000629745
13071,29,46137,0.0006285628
37187,8,12736,0.0006281407
13285,43,68468,0.0006280306
48005,55,87597,0.0006278754
47177,25,39839,0.0006275258
1083,55,87654,0.0006274671
37167,38,60576,0.0006273111
35023,3,4794,0.0006257822
36109,64,102554,0.0006240615
28103,7,11218,0.0006239971
26087,55,88173,0.0006237737
55127,64,102851,0.0006222594
22097,52,83662,0.0006215486
27035,39,62882,0.0006202093
5023,16,25808,0.0006199628
41027,14,22584,0.0006199079
48117,12,19360,0.0006198347
13023,8,12913,0.0006195307
18005,49,79129,0.000619242
22057,60,97029,0.0006183718
16043,8,12957,0.0006174269
26017,66,106935,0.0006171974
51770,60,97469,0.0006155803
55083,23,37442,0.0006142834
1015,72,117296,0.0006138317
13241,10,16297,0.0006136099
51137,21,34246,0.0006132103
30003,8,13061,0.0006125105
56023,11,17961,0.0006124381
36091,136,222133,0.0006122458
28031,12,19607,0.0006120263
12047,9,14708,0.0006119119
5053,11,17986,0.0006115868
5145,48,78493,0.0006115195
16083,48,78595,0.0006107259
17179,83,135949,0.0006105231
5019,14,22936,0.0006103941
39015,27,44381,0.0006083684
27103,20,32929,0.0006073674
1123,25,41168,0.0006072678
39159,32,52715,0.0006070378
48219,14,23072,0.0006067961
33013,89,146761,0.0006064281
53071,36,59404,0.0006060198
1077,56,92542,0.0006051306
27097,20,33052,0.0006051071
35007,8,13223,0.0006050064
55139,102,168794,0.0006042869
1055,63,104392,0.0006034945
21193,17,28241,0.0006019617
18039,120,199619,0.0006011452
48297,7,11664,0.0006001372
18019,67,111951,0.0005984761
48053,26,43448,0.0005984165
9011,164,274170,0.000598169
54011,58,96974,0.0005980985
21205,14,23447,0.0005970913
16081,6,10052,0.0005968961
22023,4,6702,0.0005968368
28147,9,15100,0.0005960265
22071,220,369250,0.0005958023
26145,118,198353,0.000594899
47083,5,8413,0.0005943183
13007,2,3366,0.0005941771
18081,85,143191,0.0005936127
17007,32,53940,0.0005932518
41057,15,25287,0.0005931902
39103,103,173684,0.000593031
16017,24,40476,0.000592944
35005,39,65784,0.0005928493
13283,4,6769,0.0005909292
54027,14,23709,0.0005904931
8083,15,25431,0.0005898313
21151,50,84786,0.00058972
16047,9,15291,0.0005885815
47101,7,11896,0.0005884331
42077,209,355245,0.0005883264
5077,6,10216,0.000587314
21049,21,35787,0.0005868053
45007,111,189355,0.0005862005
48473,26,44357,0.0005861533
1065,9,15388,0.0005848713
26123,28,47959,0.000583832
27013,38,65091,0.0005837981
47117,18,30883,0.0005828449
12079,11,18907,0.0005817951
8051,9,15475,0.0005815832
27135,9,15476,0.0005815456
48425,5,8598,0.0005815306
26077,148,254580,0.0005813497
29113,31,53354,0.0005810249
48389,8,13798,0.0005797942
53039,12,20699,0.0005797382
37059,24,41433,0.0005792484
48497,35,60432,0.0005791634
54003,62,107098,0.000578909
42019,107,184970,0.0005784722
30067,9,15567,0.0005781461
39095,253,437998,0.0005776282
48245,145,251813,0.0005758241
30101,3,5220,0.0005747126
37075,5,8700,0.0005747126
13197,5,8711,0.0005739869
31043,12,20918,0.0005736686
39061,460,802038,0.0005735389
39089,96,167537,0.0005730078
45041,79,137948,0.0005726796
48009,5,8735,0.0005724098
54039,110,192179,0.000572383
21059,56,97847,0.0005723221
51740,55,96470,0.0005701254
29095,386,677377,0.0005698452
45037,15,26347,0.0005693248
48213,45,79094,0.0005689433
55129,9,15826,0.0005686844
48055,22,38734,0.0005679765
33003,27,47567,0.0005676204
5051,55,96903,0.0005675779
29077,159,280626,0.0005665904
44007,356,628323,0.0005665876
6015,16,28290,0.0005655709
47073,32,56587,0.0005655009
22007,13,23026,0.0005645792
44009,71,125946,0.0005637337
1063,5,8876,0.0005633168
55057,15,26631,0.0005632534
28133,16,28431,0.000562766
48283,4,7109,0.000562667
47029,20,35571,0.0005622558
13231,10,17810,0.0005614823
41051,426,759256,0.0005610756
13305,17,30305,0.0005609635
51775,14,24970,0.0005606728
51019,39,69590,0.0005604253
48357,6,10728,0.0005592841
53017,22,39350,0.0005590851
56011,4,7155,0.0005590496
13275,25,44724,0.000558984
51043,8,14323,0.0005585422
21173,15,26902,0.0005575794
45075,51,91476,0.0005575233
30083,6,10810,0.0005550416
41033,46,82930,0.0005546847
27075,6,10818,0.0005546312
51119,6,10822,0.0005544262
8019,5,9026,0.0005539552
37069,34,61475,0.0005530704
55089,48,86823,0.0005528489
13035,13,23524,0.0005526271
17119,148,267883,0.00055248
37023,50,90505,0.0005524557
20061,21,38013,0.0005524426
13321,12,21741,0.0005519525
21017,11,19978,0.0005506057
36029,506,919086,0.000550547
39057,90,163587,0.000550166
44001,27,49144,0.0005494058
26051,14,25484,0.0005493643
36117,51,92962,0.0005486113
19169,50,91140,0.0005486065
47003,25,45573,0.0005485704
16009,5,9117,0.000548426
36067,256,466852,0.0005483537
1103,66,120395,0.0005481955
51650,75,136836,0.0005481014
37175,18,32849,0.0005479619
21163,16,29237,0.0005472518
47085,10,18275,0.0005471956
47129,12,21931,0.0005471707
26047,18,32915,0.0005468631
12049,15,27514,0.000545177
8065,4,7338,0.0005451077
54019,25,45869,0.0005450304
19163,92,168799,0.0005450269
24029,11,20191,0.0005447972
40077,6,11019,0.000544514
22067,15,27559,0.0005442868
13055,14,25725,0.0005442177
53027,39,71692,0.0005439938
27095,14,25740,0.0005439005
45057,43,79089,0.0005436913
48165,10,18413,0.0005430946
24047,28,51578,0.0005428671
55113,9,16581,0.0005427899
50007,86,158504,0.0005425731
37123,15,27668,0.0005421425
27087,3,5536,0.0005419075
29027,24,44305,0.0005416996
22045,40,73999,0.0005405478
18091,60,111246,0.0005393452
24021,129,239582,0.0005384378
51195,22,40918,0.0005376607
51670,12,22348,0.0005369608
42055,81,151275,0.0005354487
37137,7,13074,0.0005354138
48105,2,3743,0.0005343308
42073,48,89871,0.0005340989
22039,18,33710,0.0005339662
42119,24,44952,0.0005339028
51710,131,245782,0.0005329927
30105,4,7505,0.000532978
21093,57,107025,0.0005325858
22061,25,46953,0.0005324473
51067,30,56411,0.0005318112
36027,158,297322,0.0005314104
39093,160,301478,0.0005307187
25013,247,465923,0.0005301305
45083,153,288745,0.0005298793
21227,62,117110,0.0005294168
51800,45,85181,0.0005282868
13143,15,28400,0.000528169
9005,99,187530,0.0005279155
41011,33,62534,0.0005277129
12123,12,22744,0.0005276117
13303,11,20879,0.0005268452
5093,24,45562,0.0005267548
1121,43,81762,0.0005259167
5115,33,62765,0.0005257707
8029,16,30432,0.0005257624
27131,34,64854,0.0005242545
45027,18,34357,0.0005239107
55015,26,49634,0.0005238345
13319,5,9577,0.0005220842
20189,3,5756,0.0005211953
39155,108,207406,0.0005207178
41059,40,76820,0.0005206977
6103,33,63406,0.0005204555
48321,19,36547,0.0005198785
5035,26,50021,0.0005197817
55073,70,134735,0.0005195384
40021,25,48150,0.0005192108
28093,19,36612,0.0005189555
1009,30,57826,0.0005187978
48305,3,5783,0.0005187619
51033,15,28972,0.0005177413
37089,56,108266,0.0005172446
55079,494,955205,0.0005171665
13199,11,21273,0.0005170874
21215,9,17416,0.0005167662
5033,32,61946,0.000516579
51147,12,23238,0.0005163956
16031,12,23249,0.0005161512
48407,14,27126,0.00051611
26019,9,17465,0.0005153163
27005,17,33000,0.0005151515
49051,13,25273,0.0005143829
31157,19,36964,0.0005140136
21071,20,38949,0.000513492
21025,7,13635,0.0005133847
37131,11,21428,0.000513347
37079,11,21429,0.0005133231
51197,15,29251,0.000512803
18157,91,177513,0.0005126385
41021,1,1953,0.0005120328
34019,65,127050,0.0005116096
48309,122,238707,0.0005110868
41065,13,25487,0.000510064
47063,32,62746,0.0005099927
48485,67,131559,0.0005092772
45073,38,74627,0.0005091991
20177,91,178991,0.0005084055
51049,5,9849,0.0005076658
28035,39,76894,0.0005071917
13261,16,31554,0.0005070672
1095,48,94776,0.0005064573
19113,109,215295,0.0005062821
39099,119,235145,0.0005060707
13191,7,13839,0.0005058169
28081,43,85042,0.0005056325
35051,6,11895,0.0005044136
9003,452,897259,0.0005037564
26031,13,25835,0.0005031933
13313,52,103359,0.0005031008
37021,123,244490,0.0005030881
45081,10,19893,0.0005026894
47105,25,49793,0.0005020786
36033,26,51795,0.000501979
21073,25,49804,0.0005019677
5031,50,99735,0.0005013285
27145,76,151606,0.0005012994
51183,6,11972,0.0005011694
38053,4,7987,0.0005008138
21085,13,25964,0.0005006933
45005,5,9988,0.0005006007
51101,8,15981,0.0005005945
22037,10,20008,0.0004998001
56009,7,14008,0.0004997144
26039,7,14009,0.0004996788
48273,16,32025,0.0004996097
26029,13,26023,0.0004995581
27027,30,60155,0.0004987117
29037,50,100376,0.000498127
8101,80,160852,0.0004973516
45055,31,62343,0.0004972491
42091,402,808460,0.0004972417
47143,16,32247,0.0004961702
12029,8,16126,0.0004960933
8015,9,18150,0.0004958678
24039,13,26253,0.0004951815
9013,75,151539,0.0004949221
48361,41,82977,0.0004941128
32001,12,24375,0.0004923077
46099,86,175037,0.0004913247
47009,61,124177,0.0004912343
12065,7,14256,0.0004910213
51131,6,12226,0.0004907574
46031,2,4077,0.0004905568
8031,311,634265,0.0004903313
41045,15,30630,0.000489716
24011,16,32718,0.0004890274
51175,9,18409,0.0004888913
34021,180,368303,0.000488728
26035,15,30753,0.0004877573
34005,220,451336,0.0004874417
5143,103,211411,0.0004872027
38079,7,14382,0.0004867195
56013,20,41110,0.0004864996
37035,75,154339,0.0004859433
29201,19,39139,0.0004854493
27007,22,45375,0.0004848485
12077,4,8276,0.0004833253
21165,3,6220,0.0004823151
39025,96,199085,0.0004822061
45043,29,60189,0.0004818156
41043,57,118360,0.0004815816
13031,35,72694,0.0004814703
5107,10,20784,0.0004811393
37001,74,153920,0.0004807692
21197,6,12483,0.0004806537
51047,23,47911,0.0004800568
30061,2,4167,0.0004799616
5041,6,12545,0.0004782782
45001,12,25101,0.0004780686
17037,50,104704,0.0004775367
54037,26,54504,0.0004770292
24510,296,621342,0.0004763882
37195,39,81867,0.0004763824
49005,55,115520,0.000476108
47093,210,441311,0.0004758549
40031,60,126390,0.0004747211
13009,22,46367,0.0004744754
37041,7,14772,0.0004738695
25009,358,755618,0.0004737844
48013,22,46446,0.0004736683
1097,196,413936,0.0004735032
47025,15,31736,0.0004726494
5085,33,69839,0.0004725154
13311,13,27556,0.0004717666
26055,42,89112,0.000471317
21115,11,23383,0.0004704272
26115,71,151048,0.0004700493
20081,2,4256,0.0004699248
22003,12,25539,0.0004698696
36063,101,215124,0.0004694967
25007,8,17041,0.000469456
32013,8,17048,0.0004692633
47097,13,27718,0.0004690093
25027,378,806163,0.0004688878
17091,53,113040,0.0004688606
49037,7,14965,0.0004677581
48139,72,153969,0.0004676266
5123,13,27858,0.0004666523
1047,20,42864,0.000466592
37109,37,79313,0.0004665061
6115,34,72926,0.000466226
13195,13,27922,0.0004655827
26135,4,8592,0.0004655493
18059,33,70933,0.0004652278
33001,28,60327,0.0004641371
6063,9,19399,0.0004639414
13161,7,15156,0.0004618633
26013,4,8683,0.0004606703
1085,5,10857,0.0004605324
13021,72,156462,0.0004601756
38085,2,4347,0.0004600874
20187,1,2175,0.0004597701
38035,31,67472,0.0004594498
41071,46,100255,0.00045883
45047,32,69756,0.0004587419
55087,82,178816,0.0004585719
29219,15,32753,0.0004579733
13187,14,30611,0.0004573519
48441,61,133473,0.0004570213
53003,10,21888,0.0004568713
21111,343,750828,0.000456829
25005,251,551082,0.0004554676
41035,30,65912,0.0004551523
48021,34,74763,0.0004547704
1069,47,103402,0.0004545367
12067,4,8804,0.0004543389
48099,35,77231,0.0004531859
1125,90,198596,0.0004531813
1073,299,660009,0.0004530241
17019,92,203276,0.0004525866
12033,137,302715,0.0004525709
28109,25,55295,0.0004521204
51093,16,35399,0.0004519902
48227,16,35408,0.0004518753
37027,37,81930,0.000451605
22047,15,33228,0.0004514265
30063,50,110977,0.0004505438
13207,12,26637,0.0004505012
51115,4,8884,0.0004502476
44003,74,164843,0.000448912
30005,3,6683,0.0004489002
39055,42,93680,0.0004483348
55085,16,35714,0.0004480036
41019,48,107164,0.0004479116
20051,13,29053,0.0004474581
10005,91,203390,0.0004474163
51530,3,6707,0.0004472939
56007,7,15666,0.0004468275
6043,8,17905,0.0004468026
13065,3,6718,0.0004465615
17163,120,268858,0.0004463323
51143,28,62807,0.0004458102
55109,38,85242,0.0004457896
12007,12,27049,0.0004436393
56037,20,45267,0.000441823
16075,10,22639,0.0004417156
8091,2,4530,0.0004415011
53077,109,246977,0.0004413366
47163,69,156786,0.0004400903
39133,71,161451,0.0004397619
1101,101,230149,0.0004388461
30043,5,11401,0.000438558
48471,30,68408,0.0004385452
13215,87,198413,0.0004384793
48103,2,4562,0.0004384042
51181,3,6844,0.0004383402
27009,17,38865,0.0004374116
12107,32,73263,0.0004367826
28039,10,22930,0.0004361099
42093,8,18356,0.0004358248
28087,26,59670,0.0004357298
39035,551,1265111,0.0004355349
12121,19,43656,0.0004352208
26053,7,16084,0.0004352151
55041,4,9206,0.0004344992
51089,23,52969,0.0004342162
41013,9,20729,0.0004341743
37085,53,122135,0.000433946
56021,41,94483,0.0004339405
48243,1,2307,0.0004334634
51009,14,32384,0.0004323123
13205,10,23144,0.0004320774
12039,20,46528,0.0004298487
26111,36,83822,0.0004294815
54061,43,100332,0.0004285771
21181,3,7000,0.0004285714
22117,20,46670,0.0004285408
48423,92,214821,0.0004282635
37151,61,142466,0.0004281723
4009,16,37416,0.0004276245
13235,5,11720,0.0004266212
51820,9,21107,0.0004263988
47011,43,101134,0.0004251785
28123,12,28250,0.0004247788
48451,48,113281,0.0004237251
56045,3,7082,0.0004236091
27021,12,28357,0.0004231759
28047,82,194029,0.0004226172
1115,36,85237,0.0004223518
47089,22,52191,0.0004215286
54059,11,26103,0.0004214075
13139,78,185416,0.0004206757
51003,43,102251,0.0004205338
27061,19,45221,0.0004201588
29051,32,76363,0.0004190511
51109,14,33430,0.0004187855
27059,16,38248,0.0004183225
21133,10,23952,0.0004175017
51031,23,55163,0.0004169461
28125,2,4799,0.0004167535
35049,61,146375,0.0004167378
30049,27,64876,0.0004161786
41025,3,7212,0.0004159734
37165,15,36094,0.0004155815
22093,9,21722,0.0004143265
37077,25,60436,0.0004136607
26081,254,614462,0.0004133697
47031,22,53222,0.0004133629
51735,5,12097,0.0004133256
29169,22,53259,0.0004130757
39017,153,370589,0.0004128563
24013,69,167217,0.0004126375
36093,64,155124,0.0004125732
13129,23,55766,0.0004124377
27025,22,53452,0.0004115842
51025,7,17010,0.0004115226
31123,2,4889,0.0004090816
47179,51,125094,0.0004076934
13255,26,63865,0.0004071087
37003,15,36853,0.0004070225
37141,22,54195,0.0004059415
16005,34,83800,0.0004057279
18105,57,141019,0.0004042009
45065,4,9943,0.0004022931
13249,2,4990,0.0004008016
42027,62,155171,0.0003995592
12131,23,57582,0.0003994304
53063,190,475735,0.000399382
34011,63,157785,0.0003992775
45003,65,162812,0.0003992335
28075,32,80220,0.000398903
37125,36,90302,0.0003986623
46135,9,22603,0.0003981772
53057,47,118222,0.0003975571
20161,30,75508,0.0003973089
42029,201,506575,0.0003967823
48163,7,17702,0.0003954355
33017,49,124119,0.0003947824
29186,7,17740,0.0003945885
37067,141,358137,0.0003937041
4003,52,132088,0.0003936769
54057,11,27956,0.0003934755
51053,11,27994,0.0003929413
16057,15,38184,0.0003928347
48369,4,10183,0.0003928115
1091,8,20401,0.0003921376
36079,39,99607,0.0003915387
37155,53,135496,0.0003911555
51061,26,66542,0.0003907307
17201,114,292069,0.0003903187
44005,32,82036,0.0003900727
27053,462,1184576,0.000390013
13277,16,41064,0.0003896357
53009,28,71863,0.0003896303
47155,36,92512,0.0003891387
55059,65,167936,0.0003870522
5081,5,12919,0.0003870269
51540,17,43956,0.0003867504
54109,9,23273,0.0003867142
38101,25,64798,0.0003858144
37189,20,51871,0.0003855719
37105,23,59715,0.0003851629
51065,10,25967,0.0003851042
49021,18,46750,0.0003850267
34001,106,275422,0.000384864
45077,46,119670,0.0003843904
48371,6,15619,0.0003841475
40119,30,78399,0.0003826579
20175,9,23547,0.0003822143
33011,154,402922,0.000382208
28143,4,10475,0.0003818616
13295,26,68094,0.0003818251
10001,64,167626,0.0003818023
12043,5,13107,0.0003814755
20045,43,112864,0.0003809895
35047,11,28891,0.0003807414
56041,8,21025,0.0003804994
22019,74,194493,0.0003804764
35009,19,49938,0.0003804718
29165,35,92054,0.0003802116
6009,17,44742,0.0003799562
37071,79,208049,0.0003797182
51113,5,13200,0.0003787879
20067,3,7923,0.0003786445
16013,8,21146,0.0003783221
37181,17,45132,0.0003766729
13045,42,111580,0.0003764115
26001,4,10635,0.0003761166
37117,9,23961,0.0003756104
26139,101,269099,0.0003753266
26049,157,418408,0.0003752318
13245,76,202587,0.0003751475
6055,52,139045,0.0003739796
24015,38,101696,0.0003736627
28105,18,48192,0.000373506
47167,23,61705,0.0003727413
1119,5,13427,0.000372384
55133,146,392292,0.0003721717
48501,3,8075,0.000371517
37099,15,40448,0.0003708465
25023,185,499759,0.0003701784
9009,319,862813,0.0003697209
55131,49,132661,0.0003693625
48025,12,32527,0.0003689243
41047,118,319985,0.0003687673
37097,60,162708,0.0003687588
37143,5,13563,0.00036865
41041,17,46151,0.000368356
53001,7,19005,0.0003683241
47035,21,57029,0.0003682337
13137,16,43520,0.0003676471
48367,44,119712,0.0003675488
35015,20,54419,0.0003675187
37057,60,163260,0.0003675119
53065,16,43538,0.0003674951
30031,34,92614,0.0003671151
22073,57,155363,0.0003668827
47157,345,940764,0.0003667232
42017,229,627053,0.0003652004
51127,7,19169,0.0003651729
8047,2,5491,0.0003642324
36055,272,747813,0.0003637273
28071,18,49495,0.0003636731
48325,17,46765,0.0003635197
49057,86,236640,0.0003634212
13157,22,60571,0.0003632101
18127,60,165682,0.0003621395
22087,15,41635,0.0003602738
16045,6,16673,0.0003598633
41015,8,22248,0.0003595829
27137,72,200319,0.0003594267
47065,124,345545,0.0003588534
38017,56,156157,0.0003586134
48469,32,89269,0.0003584671
21195,23,64178,0.0003583783
21131,4,11170,0.0003581021
37065,20,55954,0.0003574365
5007,83,232268,0.0003573458
51121,34,95194,0.0003571654
12041,6,16815,0.0003568243
13085,8,22422,0.0003567924
1003,68,190790,0.0003564128
18097,327,918977,0.0003558305
1089,122,343080,0.0003556022
13213,14,39392,0.0003554021
56043,3,8464,0.0003544423
37101,62,174938,0.0003544113
31055,188,531265,0.0003538724
5045,42,118704,0.0003538213
27171,45,127336,0.0003533957
53007,26,73687,0.0003528438
51073,13,36886,0.0003524372
42103,20,56899,0.0003515
28027,9,25709,0.000350072
24035,17,48595,0.0003498302
16073,4,11439,0.0003496809
51087,110,314932,0.0003492817
16035,3,8590,0.0003492433
37129,73,209234,0.0003488917
37037,23,65976,0.0003486116
29209,11,31568,0.0003484541
51595,2,5740,0.0003484321
26085,4,11498,0.0003478866
1051,28,80629,0.0003472696
37055,12,34573,0.0003470917
48257,37,106753,0.0003465945
37191,43,124246,0.0003460876
48221,18,52044,0.0003458612
48199,19,55190,0.0003442653
8067,18,52401,0.0003435049
28059,48,140298,0.0003421289
8119,8,23389,0.0003420411
22099,18,52726,0.0003413876
20173,172,503889,0.000341345
40109,253,741781,0.000341071
35053,6,17603,0.000340851
39153,184,540811,0.0003402298
12013,5,14723,0.0003396047
37081,170,500879,0.0003394033
37015,7,20653,0.0003389338
29019,57,168535,0.0003382087
47165,56,166123,0.0003370996
54079,19,56435,0.0003366705
48463,9,26752,0.0003364234
37179,70,208520,0.0003356992
40143,206,613816,0.0003356055
22095,15,44758,0.0003351356
41029,69,206412,0.0003342829
37049,35,104770,0.0003340651
6109,18,54008,0.000333284
45085,36,108052,0.0003331729
37061,20,60033,0.0003331501
26137,8,24020,0.0003330558
28131,6,18028,0.0003328156
53073,68,205262,0.0003312839
31109,97,293407,0.0003305988
13237,7,21198,0.0003302198
51830,5,15167,0.0003296631
21029,25,75896,0.0003293981
45045,154,467605,0.0003293378
40131,29,88367,0.0003281768
34015,95,289586,0.0003280545
47189,39,118961,0.0003278385
30029,30,91633,0.000327393
36001,100,305455,0.0003273805
26065,92,281723,0.0003265619
30095,3,9195,0.0003262643
18063,49,150434,0.0003257242
17197,222,682518,0.0003252661
6007,72,221539,0.0003249992
12075,13,40025,0.000324797
8077,48,147848,0.0003246578
8059,177,545358,0.0003245574
28011,11,33904,0.0003244455
41039,115,354542,0.0003243621
48057,7,21609,0.0003239391
45019,118,365162,0.0003231442
22109,36,111893,0.0003217359
49019,3,9328,0.0003216123
50009,2,6226,0.0003212335
29213,17,52956,0.0003210212
30001,3,9346,0.0003209929
16027,62,193888,0.0003197722
29029,14,43845,0.0003193066
28157,3,9432,0.0003180662
48183,39,122658,0.0003179572
13015,32,100661,0.0003178987
39165,69,217241,0.0003176196
2013,1,3161,0.0003163556
5119,123,388953,0.0003162336
34025,199,629384,0.0003161822
53055,5,15824,0.0003159757
47127,2,6339,0.0003155072
13217,32,101505,0.0003152554
53047,13,41275,0.0003149606
13169,9,28577,0.0003149386
13185,36,114552,0.0003142678
34031,158,502885,0.0003141871
55009,79,253032,0.0003122135
48135,45,144325,0.0003117963
25021,212,681845,0.0003109211
36071,116,374512,0.0003097364
8003,5,16148,0.0003096359
42089,52,168798,0.0003080605
22105,38,123441,0.0003078394
40145,23,75030,0.000306544
48413,1,3264,0.0003063725
48251,47,153441,0.0003063067
47021,12,39271,0.000305569
36103,458,1499273,0.0003054814
49029,3,9821,0.0003054679
48461,1,3283,0.0003045995
5125,34,111845,0.0003039921
38015,26,85774,0.0003031222
8081,4,13200,0.0003030303
24037,33,108987,0.0003027884
48265,15,49786,0.0003012895
41053,23,76353,0.0003012324
4007,16,53144,0.0003010688
29043,24,79824,0.0003006615
36087,95,317757,0.0002989706
32033,3,10042,0.0002987453
45091,70,234635,0.0002983357
39041,54,181061,0.000298242
51085,30,100668,0.0002980093
13077,39,130929,0.0002978714
37029,3,10090,0.0002973241
48385,1,3369,0.000296824
13081,7,23606,0.0002965348
51683,12,40605,0.0002955301
12003,8,27086,0.0002953555
17111,91,308145,0.0002953155
46102,4,13586,0.0002944207
28025,6,20427,0.0002937289
16065,11,37456,0.0002936779
48167,88,300484,0.0002928609
37127,28,95708,0.0002925565
13047,19,65046,0.000292101
8103,2,6857,0.0002916727
46007,1,3436,0.0002910361
22121,7,24106,0.0002903841
46083,14,48296,0.0002898791
40027,77,265638,0.0002898682
49047,10,34524,0.0002896536
13225,8,27622,0.0002896242
56035,3,10368,0.0002893519
13173,3,10400,0.0002884615
22017,74,257093,0.0002878336
48291,22,76571,0.000287315
35025,19,66338,0.000286412
51069,23,80317,0.0002863653
6045,25,87428,0.0002859496
49035,304,1063842,0.0002857567
51099,7,24500,0.0002857143
21209,14,49057,0.0002853823
51193,5,17524,0.000285323
6057,28,98292,0.0002848655
26033,11,38917,0.0002826528
34007,145,513539,0.0002823544
55025,142,503523,0.0002820129
10003,154,546076,0.000282012
16019,30,106684,0.0002812043
9001,262,933835,0.0002805635
13211,5,17881,0.0002796264
12023,19,67966,0.0002795515
13029,9,32214,0.0002793816
22101,15,53697,0.0002793452
27109,41,147066,0.0002787864
56029,8,28702,0.0002787262
17063,14,50281,0.0002784352
48259,10,35956,0.0002781177
39049,332,1195537,0.0002776995
15007,19,68434,0.0002776398
48271,1,3603,0.0002775465
27019,26,93707,0.0002774606
49025,2,7221,0.0002769699
21005,6,21728,0.0002761414
48027,89,323037,0.0002755102
33015,82,297820,0.0002753341
35055,9,32779,0.000274566
53015,28,101996,0.0002745206
6101,26,95022,0.0002736208
29099,60,220209,0.0002724684
12083,91,335125,0.0002715405
13127,22,81022,0.0002715312
19103,37,136317,0.0002714262
1001,15,55514,0.0002702021
34009,26,96304,0.0002699784
13043,3,11117,0.000269857
53053,218,811681,0.0002685784
56001,10,37276,0.0002682691
53059,3,11187,0.0002681684
13219,9,33619,0.0002677058
5069,20,74723,0.0002676552
51057,3,11233,0.0002670702
16039,7,26223,0.0002669412
16053,6,22499,0.0002666785
51079,5,18771,0.0002663683
6095,112,420757,0.0002661869
27123,138,520152,0.0002653071
28045,12,45255,0.0002651641
48039,86,324769,0.0002648036
6047,69,262305,0.0002630526
6039,40,152218,0.000262781
38105,7,26697,0.0002622017
25017,403,1537215,0.0002621624
45013,44,168049,0.0002618284
2195,1,3844,0.0002601457
55013,4,15382,0.0002600442
12129,8,30818,0.0002595886
26161,91,350946,0.0002592992
53035,66,254991,0.0002588327
47047,10,38659,0.000258672
28083,8,30948,0.0002584981
47043,13,50381,0.0002580338
13057,57,221315,0.0002575515
8123,67,263691,0.0002540853
13095,24,94501,0.0002539656
32019,13,51327,0.000253278
51510,37,146294,0.0002529154
16055,36,142357,0.0002528854
45051,71,282285,0.0002515189
24005,205,817455,0.0002507783
6033,16,63983,0.0002500664
27065,4,16005,0.0002499219
13183,4,16048,0.0002492522
51145,7,28123,0.0002489066
1117,50,200941,0.0002488293
47187,48,192911,0.0002488194
53033,497,2007440,0.000247579
17089,129,522487,0.0002468961
22065,3,12154,0.0002468323
51720,1,4068,0.000245821
13145,8,32550,0.0002457757
37091,6,24438,0.0002455193
22033,109,444526,0.000245205
40017,30,122560,0.0002447781
21185,15,61412,0.0002442519
49049,132,540504,0.0002442165
39085,56,229582,0.0002439216
48409,16,65600,0.0002439024
13083,4,16490,0.0002425713
13051,67,276434,0.0002423725
11001,153,632323,0.0002419649
6077,170,702612,0.0002419543
28151,12,49750,0.000241206
12051,9,37447,0.0002403397
48249,10,41754,0.000239498
12127,119,496950,0.0002394607
37025,44,184498,0.000238485
28049,59,248643,0.000237288
37031,16,67632,0.0002365744
13297,20,84575,0.0002364765
12031,208,879602,0.0002364706
21159,3,12743,0.0002354234
18057,68,289495,0.0002348918
53031,7,29854,0.0002344744
32007,12,51216,0.0002343018
22055,53,227055,0.0002334236
15003,227,976372,0.0002324934
48113,568,2453843,0.0002314737
45079,91,393830,0.0002310642
6067,335,1450121,0.0002310152
34027,115,497999,0.0002309242
13189,5,21663,0.0002308083
12081,77,333895,0.0002306114
30111,35,151882,0.0002304421
55078,1,4340,0.0002304147
41031,5,21749,0.0002298956
46065,4,17450,0.0002292264
56025,18,78621,0.0002289465
12105,141,616158,0.0002288374
48187,32,139841,0.0002288313
13013,16,70169,0.0002280209
24027,68,299430,0.0002270982
42101,350,1547607,0.0002261556
34023,186,823041,0.0002259912
6107,102,451977,0.0002256752
13049,3,13295,0.0002256487
37051,73,324049,0.0002252746
47037,146,648295,0.0002252061
18089,111,493618,0.0002248702
34037,33,147442,0.0002238168
13113,24,107524,0.000223206
6079,61,274804,0.0002219764
48071,8,36196,0.0002210189
8085,9,40725,0.0002209945
17093,26,118105,0.0002201431
24017,33,150592,0.0002191351
48029,391,1785704,0.0002189613
26125,267,1220657,0.0002187347
37063,61,279641,0.0002181368
6027,4,18495,0.0002162747
13059,26,120266,0.0002161875
12091,41,190083,0.0002156952
20055,8,37200,0.0002150538
8107,5,23334,0.0002142796
53045,13,60832,0.0002137033
28121,31,145165,0.0002135501
28089,21,98468,0.0002132673
22015,26,122197,0.0002127712
22063,28,131942,0.0002122145
8049,3,14195,0.000211342
